../../DarkRate/DarkRateHistsNoiseRemoved_Ch11_NNVT_PN2305-1100_1250V_16092024-LightExposure.root,735.831,24.7627,5.03656e+07,6478.52,8.21814e+06,2616.95,2.72613e+06,1507.24,1.44139e+06,1095.97,526651,662.476,100119,288.846,8398.31,83.6574,735.831,24.7627,276.666,15.184,170.833,11.9315,113.333,9.71822,83.3331,8.33331,54.9998,6.77001,40.8332,5.83332,31.6666,5.137,23.3333,4.40957,19.9999,4.08247,19.9999,4.08247,19.1666,3.99651,19.9999,4.08247,
../../DarkRate/DarkRateHistsNoiseRemoved_Ch11_NNVT_PN2305-1100_1270V_AfterWeekend.root,30770,160.13,3.85613e+07,5668.72,2.73538e+06,1509.8,389022,569.373,170892,377.372,139287,340.694,112422,306.081,74500.8,249.167,30770,160.13,5317.5,66.5676,588.333,22.1422,173.333,12.0185,99.1667,9.09059,80,8.16497,66.6667,7.45356,60,7.07107,46.6667,6.2361,41.6667,5.89256,37.5,5.59017,35.8333,5.46453,30,5,
../../DarkRate/DarkRateHistsNoiseRemoved_Ch11_NNVT_PN2305-1100_1270V_Monday19082024_Faster.root,213.332,18.8561,5.76715e+07,9804.01,6.82004e+06,3371.45,1.76446e+06,1714.86,873740,1206.74,299460,706.468,46121.4,277.252,2488.32,64.3985,213.332,18.8561,131.666,14.8136,104.999,13.2287,81.6662,11.6666,58.333,9.86007,46.6664,8.81912,34.9998,7.63758,28.3332,6.8718,24.9998,6.45493,14.9999,4.99997,11.6666,4.40956,11.6666,4.40956,11.6666,4.40956,
../../DarkRate/DarkRateHistsNoiseRemoved_Ch11_NNVT_PN2305-1100_1270V_Monday19082024.root,1592.97,166.079,5.44255e+07,30698.1,6.21776e+06,10375.9,1.65552e+06,5353.98,764195,3637.58,230410,1997.38,35582.2,784.923,5177.17,299.403,1592.97,166.079,328.984,75.4741,86.5747,38.7174,51.9448,29.9904,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,17.3149,0,0,0,0,
../../DarkRate/DarkRateHistsNoiseRemoved_Ch11_NNVT_PN2305-1100_1273V_After5Min.root,3625.08,288.396,3.53497e+07,28478.9,2.12276e+06,6978.81,182057,2043.78,15876.9,603.551,6332.42,381.167,5047.58,340.308,4267.5,312.909,3625.08,288.396,2913.83,258.561,2087.86,218.868,1330.73,174.733,917.743,145.108,642.42,121.406,344.154,88.8601,183.549,64.8942,137.661,56.2,137.661,56.2,114.718,51.3034,91.7743,45.8871,91.7743,45.8871,
../../DarkRate/DarkRateHistsNoiseRemoved_Ch11_NNVT_PN2305-1100_1273V_ShorterPulse.root,2176.49,101.041,3.53187e+07,12871.3,2.09097e+06,3131.79,175020,906.073,12181.8,239.042,4043.39,137.719,3269.43,123.838,2692.47,112.381,2176.49,101.041,1585.46,86.2377,1149.22,73.4213,773.968,60.2533,473.762,47.1411,351.803,40.6228,257.989,34.7873,201.701,30.7591,150.103,26.5347,126.649,24.3737,98.505,21.4955,70.3607,18.1671,46.9071,14.8333,
