25,../../data/2024-02-22_LED/HAM_KM56206_1000v.root,2.82766,0.432793,0.262791,1514140,1,1.10067,0.607197,0.136524
25,../../data/2024-02-22_LED/HAM_KM56206_1050v.root,2.11033,0.368592,0.36242,1209510,1,1.12698,0.983256,0.279373
25,../../data/2024-02-22_LED/HAM_KM56206_1100v.root,1.91421,0.594746,0.467245,2559030,1,1.36232,0.785622,0.228672
25,../../data/2024-02-22_LED/HAM_KM56206_1122v.root,1.79131,0.731138,0.481824,3454450,1,1.22222,0.659006,0.232488
25,../../data/2024-02-22_LED/HAM_KM56206_1150v.root,1.98868,0.962197,0.566014,4786290,1,1.45714,0.588251,0.185163
25,../../data/2024-02-22_LED/HAM_KM56206_1200v.root,2.50054,1.45998,0.66939,7878730,1.25797,1.53512,0.458493,0.155742
25,../../data/2024-02-22_LED/HAM_KM56206_1250v.root,3.19813,2.16667,0.7121,12310900,1.81818,2.66786,0.328661,0.126882
25,../../data/2024-02-22_LED/HAM_KM56206_1300v.root,2.96226,2.7956,0.94996,16208500,2.36365,3.44082,0.339806,0.155024
25,../../data/2024-02-22_LED/HAM_KM56206_900v.root,4.84257,0.35962,0.213986,1135200,1,1.00693,0.595034,0.101077
25,../../data/2024-02-22_LED/HAM_KM56206_950v.root,4.43226,0.488913,0.216281,1808960,1,1.42049,0.442371,0.0545792
25,../../data/2024-02-22_LED/HAM_KM56213_1000v.root,3.06027,0.513498,0.289178,1674320,1,1.02604,0.563154,0.198395
25,../../data/2024-02-22_LED/HAM_KM56213_1050v.root,1.72863,0.339899,0.42076,689300,1,1.32394,1.2379,0.458709
25,../../data/2024-02-22_LED/HAM_KM56213_1058v.root,2.7126,0.336684,0.428555,691299,1,1.26667,1.27287,0.46281
25,../../data/2024-02-22_LED/HAM_KM56213_1100v.root,2.80888,0.659091,0.585187,2531110,1,1.12644,0.88787,0.267777
25,../../data/2024-02-22_LED/HAM_KM56213_1150v.root,3.14742,1.10163,0.750954,5182050,1,1.35937,0.681678,0.204352
25,../../data/2024-02-22_LED/HAM_KM56213_1200v.root,5.42565,2.12014,0.605321,11677300,1.19431,1.65668,0.28551,0.0900373
25,../../data/2024-02-22_LED/HAM_KM56213_1250v.root,5.25597,2.71191,0.843091,15277700,1.66981,2.40972,0.310885,0.112897
25,../../data/2024-02-22_LED/HAM_KM56213_1300v.root,7.07709,3.46099,1.15597,19984600,2.20279,3.1417,0.334,0.139652
25,../../data/2024-02-22_LED/HAM_KM56213_900v.root,4.09656,0.592352,0.21559,1971280,1,1.25624,0.363956,0.0497712
25,../../data/2024-02-22_LED/HAM_KM56213_950v.root,4.00964,0.564702,0.24615,1855140,1,1.06506,0.435894,0.0902884
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1000v.root,3.03689,0.489691,0.279556,1756780,1,1.16981,0.570882,0.176901
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1050v.root,2.32538,0.491286,0.412493,1831240,1,1.23729,0.839619,0.266713
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1066v.root,2.26611,0.76164,0.366615,3419610,1,4.5,0.48135,0.23026
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1100v.root,2.20081,0.914746,0.494108,4394860,1,1.5,0.540158,0.183375
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1150v.root,3.43185,1.38748,0.591429,7304870,1.26711,1.513,0.42626,0.161306
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1200v.root,3.47,2.1341,0.610166,12030500,1.87525,2.41581,0.285913,0.115189
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1250v.root,4.20487,2.8362,0.826238,16386900,2.5912,3.3115,0.291318,0.130619
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_1300v.root,3.53142,3.70342,1.09378,21770200,3.37493,3.91327,0.295343,0.136633
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_900v.root,4.69117,0.501129,0.212676,1730880,1,1.04416,0.424395,0.0497652
25,../../data/2024-02-22_LED/NNVT_PN2304-1470_950v.root,3.71017,0.465316,0.239458,1536170,1,1.09569,0.514614,0.100939
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1000v.root,3.697,0.922165,0.33834,3227100,1,1.02431,0.366897,0.067803
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1050v.root,4.70063,0.768921,0.364049,2599370,1,1.04691,0.473454,0.0912533
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1100v.root,4.21645,0.877637,0.318027,3190710,1,1,0.362367,0.0717387
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1150v.root,4.99722,0.843058,0.323459,2917350,1,1.13418,0.383674,0.0873075
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1200v.root,4.21166,0.786587,0.343307,2665270,1,1.08571,0.436451,0.149015
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1250v.root,3.58397,0.79047,0.390563,2837990,1,1.11224,0.494089,0.223757
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1300v.root,1.33974,0.499987,0.593495,1187570,1,1.2623,1.18702,0.487854
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_1345v.root,7.20564,4.96985,1.55937,29542000,2.28304,2.58552,0.313766,0.0764851
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_900v.root,3.46051,0.928778,0.357607,3168600,1,1.00485,0.38503,0.0715996
25,../../data/2024-02-22_LED/NNVT_PN2305-1100_950v.root,4.86168,0.70268,0.398887,1999040,1,1.00864,0.567665,0.127603
